IDText,Text,cleaned_text
TXT0532,beginilah bahasa kelompok yg penuh kebencian terhadap jokowiapa salah nya prabowo bekerja sama dg pemerintah yg sah sebagai pengabdian terhadap negara,bahasa kelompok yg penuh benci jokowiapa salah nya prabowo dg perintah yg sah abdi negara
TXT0533,prabowo adalah menhan terburuk sepanjang sejarah indonesia berdiri anggaran bertambah tapi jebol sama perahu kayu rohingya ini bukan karena pertahanan kita kurang canggih dan kuat2 melainkan karena menhan sibuk ngurusin singkong indonesia hanya menunggu kehancuran kalau dipimpin prabowo re paltiwest,prabowo menhan buruk sejarah indonesia diri anggar tambah jebol perahu kayu rohingya tahan canggih kuat2 menhan sibuk ngurusin singkong indonesia tunggu hancur pimpin prabowo re paltiwest
TXT0534,gw sih ga masalah pajak gw dan pajak banyak orang di luar sana di pake buat ngasih info ke umum biar gak banyak orang tersesat di buat data anies dan ganjar,gw sih ga pajak gw pajak orang pake ngasih info biar gak orang sesat data anies ganjar
TXT0535,diberi nilai kecil oleh ganjar dan anies prabowo ungkap prestasinya selama jadi menhan re oposisicerdas,nilai ganjar anies prabowo prestasi menhan re oposisicerdas
TXT0536,tepat kata prabowo jangan menjadi pemimpin yang suka menghasut tidak beretika dan tukang omonomon,prabowo pimpin suka hasut etika tukang omonomon
TXT0537,ganjar vs prabowo di acara paku integritas kpk ganjar dlm memberantas korupsi menjaga independensi kpk transparansi anggaran miskinkan koruptor kirim ke nusakambangan prabowo naikkan gaji pejabat kasih kediaman resmi yg mewah silahkan dinilai ganjar presiden rakyat re ch_chotimah2,ganjar vs prabowo acara paku integritas kpk ganjar dlm berantas korupsi jaga independensi kpk transparansi anggar miskin koruptor kirim nusakambangan prabowo naik gaji jabat kasih diam resmi yg mewah silah nilai ganjar presiden rakyat re ch chotimah2
TXT0538,basi ngomong penculik saja yang muncul setiap pesta demokrasi pertanyaan kenapa ibu megawati mau menggandeng saat pesta demokrasi 2009 megawati prabowo,basi ngomong culik muncul pesta demokrasi megawati gandeng pesta demokrasi 2009 megawati prabowo
TXT0539,smntara prabowo malah dgn bangga menguasai tanah hampir 500ribu hektar bahkan stelah dia bicara secara lugas mau ngatasi ketimpangan kemiskinan dan semua jargon2 kenegaraannya yang template slama 3 kali debat dan kbengisan dilanjut oleh para buzzernya dg giring opini mcam ini,smntara prabowo dgn bangga kuasa tanah 500ribu hektar stelah bicara lugas ngatasi timpang miskin jargon2 negara template slama 3 kali debat kbengisan lanjut buzzernya dg giring opini mcam
TXT0540,ian wilson univ murdoch saya sama sekali tak melihat jokowi sebagai seorang demokrat manuver jokowi sbg bagian dari tren antidemokrasi yang dianut banyak politikus indonesia para politikus itu termasuk prabowo yang pernah berharap menggantikan ayah mertuanya soeharto re ccwithsybil,ian wilson univ murdoch jokowi demokrat manuver jokowi sbg tren antidemokrasi anut politikus indonesia politikus prabowo harap ganti ayah mertua soeharto re ccwithsybil
TXT0541,ãâââœãâââšãâââãâââšãâââ ãâââãâââãâââšãâââãâââ ãâââãâââãâââšãâââãâââãâââ ãâââãâââãâââšãâââãâââãâââãâââ ãâââãâââãâââãâââãâââ ãâââãâââšãâââãâââ²ãâââšãâââ ãâââšãâââãâââšãâââ ãâââãâââžãâââãâââšãâââãâââãâââžãâââãâââšãâââ ãâââƒãâââžãâââãâââšãâââ oleh septian r dengan nada meletupletup tangan memukulmukul udara prabowo subianto meluapkan kekesalannya karena bisnisbisnisnya mandek setelah dirinya tidak berkuasa momen di mata najwa itu jelas mengakhiri rasa penasaran publik kenapa dia betulbetul sangat bernafsu menggenggam kekuasaan ya ada dendam yang belum dituntaskannya di masa kekuasaan orde baru prabowo memang bagai anak emas karena mampu membangun banyak bisnis untuk mempertebal kekayaannya sampaisampai ratusan ribu hektar lahan negara dia kuasai namun setelah orde baru tumbang nepotisme perlahanlahan mulai disikat dan ini berdampak terhadap prabowo satusatunya agar bisa mengembalikan semua kejayaan itu adalah dengan meraih kekuasaan sudah pasti sesuatu yang diraih dengan ambisi menggebugebu akan dimanfaatkan betul jika sudah dalam genggaman begitupun kekuasaan bagi prabowo ia akan menggunakannya untuk memenuhi hasrat pribadi dan kelompoknya lain tidak kita bisa berkaca dari proyek food estate di kalteng baru menjabat menteri saja proyek triliunan itu menguap entah kemana ada 600 hektar lahan singkong mangkrak dan 17000 sawah baru tak kunjung panen proyek itu dijalankan pt agrinas milik kementerian pertahanan orangorang kepercyaan prabowo di gerindra banyak menjabat pimpinan disana jajaran komisaris juga diisi para purnawirawan tni yang juga anggota tim kampanye prabowo pada 2019 cerita mungkin akan berbeda jika proyek pangan itu dipegang oleh ahlinya tentu saja dari perencanaan dan pelaksanaan akan lebih matang dan terukur kalau sudah pengedepankan nepotisme begini wajar publik curiga proyek itu hanya lahan untuk mengeruk duit rakyat itu baru food estate bayangkan jika prabowo berkuasa ada banyak sektor lain yang akan dikuasai dia dan kronikroninya sebut saja misalnya program makan siang dan bagibagi susu yang anggarannya mencapai rp 450 triliun pertahun untuk susu perah saja produksi dalam negeri kita hanya sanggup memenuhi 20 persen penduduk sisanya impor dari austalia dan selandia baru sudah pasti jika program tak masuk akal itu dipaksakan justru akan semakin menambah beban impor bisa ditebak yang diuntungkan selain peternak asing adalah importir yang sudah pasti akan diisi kronikroni prabowo disitu akan sangat rawan permainan dan celah korupsi karena beban anggaran itu sektorsektor belanja negara yang lain pun akan terdampak pantas saja prabowo sendiri di acara sarasehan ekonom menyebut anggaran program ini akan diambil dari dana pendidikan dan bansos artinya dana bos ataupun subsidi pendidikan akan dipangkas dan bantuan sosial yang selama ini dinikmati warga kurang mampu juga akan dipotong belum lagi wacana menaikkan pajak yang jelas akan membenani rakyat jika dipikirpikir situasinya betulbetul akan semakin kacau tatanan dan juga program yang selama ini dirasakan manfaatnya untuk rakyat akan dirusak hanya untuk program makan siang gratis yang sebenarnya cuma menguntungkan kronikroni prabowo re melihat_indo,septian r nada meletupletup tangan memukulmukul udara prabowo subianto luap kesal bisnisbisnisnya mandek kuasa momen mata najwa penasaran publik betulbetul nafsu genggam kuasa ya dendam tuntas kuasa orde prabowo anak emas bangun bisnis tebal kaya sampaisampai ratus ribu hektar lahan negara kuasa orde tumbang nepotisme perlahanlahan sikat dampak prabowo satusatunya kembali jaya raih kuasa raih ambisi menggebugebu manfaat genggam kuasa prabowo guna penuh hasrat pribadi kelompok kaca proyek food estate kalteng jabat menteri proyek triliun uap mana 600 hektar lahan singkong mangkrak 17000 sawah kunjung panen proyek jalan pt agrinas milik menteri tahan orangorang kepercyaan prabowo gerindra jabat pimpin sana jajar komisaris isi purnawirawan tni anggota tim kampanye prabowo 2019 cerita beda proyek pangan pegang ahli rencana laksana matang ukur depan nepotisme wajar publik curiga proyek lahan keruk duit rakyat food estate bayang prabowo kuasa sektor asai kronikroninya program makan siang bagibagi susu anggar capai rp 450 triliun tahun susu perah produksi negeri sanggup penuh 20 persen duduk sisa impor austalia selandia program masuk akal paksa tambah beban impor tebak untung ternak asing importir isi kronikroni prabowo situ rawan main celah korupsi beban anggar sektorsektor belanja negara dampak prabowo acara sarasehan ekonom sebut anggar program ambil dana didik bansos dana bos subsidi didik pangkas bantu sosial nikmat warga potong wacana naik pajak membenani rakyat dipikirpikir situasi betulbetul kacau tatanan program rasa manfaat rakyat rusak program makan siang gratis untung kronikroni prabowo re lihat indo
TXT0542,prabowo kalah di putaran pertama gue traktir 10 orang pendukung siapapun makan di restoran abunawas re kursi_tribun,prabowo kalah putar gue traktir 10 orang dukung makan restoran abunawas re kursi tribun
TXT0543,dari sini aja sudah keliatan sadisnya nyerang secara personal bilang gak punya potongan diktator ato otoriter sambil ngelirik prabowo dan nyerang mslh rekam jejak pelanggaran ham pdhl dia sendiri tidak mengusut pelanggaran ham itu selam 5 tahun 20142019 re bospurwa,aja liat sadis nyerang personal bilang gak potong diktator ato otoriter ngelirik prabowo nyerang mslh rekam jejak langgar ham pdhl usut langgar ham selam 5 20142019 re bospurwa
TXT0544,bu kenapa masa jabatanya jadi mundur harusnya selesai tanggal 31 desember 2023 jadi 13 februari 2024 sebegininya ya demi kepentingan prabowogibran masyarakat mungkin pada tidak menggagas issu ini kan padahal penundaan masa jabatan melalui mk dan di kabulkan oleh mahkamah konstitusi ya allah lindungi bangsa ini dari orangorang yang serakah ãâÿââ re gus_raharjo,bu jabatanya mundur selesai tanggal 31 desember 2023 13 februari 2024 begini ya penting prabowogibran masyarakat gagas issu tunda jabat mk kabul mahkamah konstitusi ya allah lindung bangsa orangorang serakah re gus raharjo
TXT0545,ganjar internet jangan dikorupsi wan angin langsung melet2 lidah langsung teringat menterinya om bewok yang ketangkap re kurawa,ganjar internet korupsi wan angin langsung melet2 lidah langsung menteri om bewok tangkap re rawa
TXT0546,ganjarmahfud akan memastikan bahwa desadesa kita memiliki akses yang adil ke pelayanan publik happy new year,ganjarmahfud desadesa milik akses adil layan publik happy new year
TXT0547,udah pernah di periksa sebanyak tiga kali bersih ngk ada korupsi sekarang malah ketua kpk nya yg di tangkap krna kasus pemerasan,udah periksa kali bersih ngk korupsi ketua kpk nya yg tangkap krna peras
TXT0548,program pasangan capres cawapres ganjar pranowo dan mahfud md dorong pertumbuhan ekonomi yang merata di setiap desa,program pasang capres cawapres ganjar pranowo mahfud md dorong tumbuh ekonomi rata desa
TXT0549,program pasangan capres cawapres ganjar pranowo dan mahfud md solusi jitu buat dorong pertumbuhan ekonomi desa,program pasang capres cawapres ganjar pranowo mahfud md solusi jitu dorong tumbuh ekonomi desa
TXT0550,sumbar disebut tak lagi lumbung suara prabowo suara amin ditargetkan tembus 80 re oposisicerdas,sumbar lumbung suara prabowo suara amin target tembus 80 re oposisicerdas
TXT0551,luas jogja 318rb hektar luas jakarta 66rb hektar luas singapura 73rb hektar,luas jogja 318rb hektar luas jakarta 66rb hektar luas singapura 73rb hektar
TXT0552,makan malam jokowiprabowo merusak psikologis pendukung anies dan ganjar re oposisicerdas,makan malam jokowiprabowo rusak psikologis dukung anies ganjar re oposisicerdas
TXT0553,anies terlihat arogan pada sesi debat ini prabowo fokus pada utang dia tdk pernah menyinggung ttg korupsi ganjar mulai keliatan dewasa pada sesi ini re dodon_alone,anies arogan sesi debat prabowo fokus utang tdk singgung ttg korupsi ganjar liat dewasa sesi re dodon alone
TXT0554,orang munafik yg sok idealis skrg dia udah buka topeng aslinyamana tau dpt kursi menteri ãâÿââãâÿââ itupun kalau prabowo menang tapi sorry yeeee rakyat gk suka prabowo skrgãâÿââãâÿââ,orang munafik yg sok idealis skrg udah buka topeng aslinyamana tau dpt kursi menteri itu prabowo menang sorry yeeee rakyat gk suka prabowo skrg
TXT0555,faizalassegaf debat capres ganjar danãâ masih belum merespon aspirasi kelompok oposisi yang menuntut lengserkan ãâ serta kekhawatiran soal pilpres yang terancam curang ganjar mahfud hebat,faizalassegaf debat capres ganjar dan merespon aspirasi kelompok oposisi tuntut lengser khawatir pilpres ancam curang ganjar mahfud hebat
TXT0556,nahh itu dia laeku ga bisa dibuka semua data itu pernah prabowo waktu di senayan lawan anggota dpr ri ga bakalan mau rapat terbuka utk bahas anggaran krn memang rahasia negara ada beritanya itu,nahh laeku ga buka data prabowo senayan lawan anggota dpr ri ga rapat buka utk bahas anggar krn rahasia negara berita
TXT0557,teknologi militer terus berkembang mari kita investasikan dalam pertahanan untuk masa depan yang aman garagara prabowo,teknologi militer kembang mari investasi tahan aman garagara prabowo
TXT0558,ganjar mahfud taat pada hukum dan konstitusi ganjar mahfud adalah peluru yg tak terkendali dalam pemberantasan korupsi di indonesia,ganjar mahfud taat hukum konstitusi ganjar mahfud peluru yg kendali berantas korupsi indonesia
TXT0559,ãâÿââãââãâÿââãââãâÿââ kebersamaan ganjar pranowo dengan srimulat adalah pelajaran bahwa politik bisa dijalani dengan sikap santai dan penuh tawa ganjar mahfud hebat uang saku posyandu,sama ganjar pranowo srimulat ajar politik jalan sikap santai penuh tawa ganjar mahfud hebat uang saku posyandu
TXT0560,abah anies janji bakal revisi uu kpk untuk kembalikan kepercayaan publik ãâÿââ calon presiden capres nomor urut 1 anies baswedan berjanji akan melakukan pembenahan terhadap komisi pemberantasan korupsi kpk apabila memenangi pemilihan presiden pilpres 2024 langkah pertama anies untuk membenahi lembaga antirasuah yaitu dengan merevisi undangundang uu nomor 19 tahun 2019 tentang perubahan atas uu nomor 30 tahun 2002 tentang komisi pemberantasan tindak pidana korupsi menurut anies langkah merevisi uu tersebut bertujuan untuk mengembalikan kepercayaan publik sekaligus mengembalikan kpk seperti dulu sebagai lembaga yang memiliki kemampuan memberantas korupsi kita mengembalikan agar kpk berwibawa lagi secara legal seperti dulu dan ini artinya merevisi undangundang kpk kami ingin agar revisi ini bisa mengembalikan kpk pada posisi yang kuat ujar anies dalam pemaparannya di acara paku integritas calon presiden dan calon wakil presiden di gedung kpk jakarta rabu 1712024 malam selain memperbaiki uu anies juga berkomitmen agar menciptakan standar etika yang tinggi di tubuh kpk anies menginginkan supaya semua unsur kpk kembali seperti dulu ketika di mana para pegawainya tidak mau ikut makan atau tak ingin mengikuti kegiatan yang tidak didanai oleh kpk standar yang tinggi itu harus dikembalikan di kpk sehingga bukan saja undangundangnya memberikan kekuatan dan kemandirian tetapi juga di dalamnya baik pimpinan maupun staf bekerja dengan kode etik yang amat tinggi ujar anies anies juga ingin memperbaiki rekrutmen baik di tingkat pimpinan maupun di tingkat pegawai seperti yang tadi disampaikan yang diusulkan presiden tingkat pimpinan maupun rekrutmen staf yang bukan hanya mencari pekerjaan tetapi menjadi tempat untuk memberantas korupsi imbuh dia sumber re tijabar,abah anies janji revisi uu kpk kembali percaya publik calon presiden capres nomor urut 1 anies baswedan janji benah komisi berantas korupsi kpk tang pilih presiden pilpres 2024 langkah anies benah lembaga antirasuah revisi undangundang uu nomor 19 2019 ubah uu nomor 30 2002 komisi berantas tindak pidana korupsi anies langkah revisi uu tuju kembali percaya publik kembali kpk lembaga milik mampu berantas korupsi kembali kpk wibawa legal revisi undangundang kpk revisi kembali kpk posisi kuat anies papar acara paku integritas calon presiden calon wakil presiden gedung kpk jakarta rabu 1712024 malam baik uu anies komitmen cipta standar etika tubuh kpk anies unsur kpk pegawai makan ikut giat dana kpk standar kembali kpk undangundangnya kuat mandiri dalam pimpin staf kode etik anies anies baik rekrutmen tingkat pimpin tingkat pegawai usul presiden tingkat pimpin rekrutmen staf cari kerja berantas korupsi imbuh sumber re tijabar
