IDText,Text,cleaned_text
TXT0503,debat pertama pak prabowo sudah menyatakan kalau dia jadi pemimpin adalah untuk memajukan bisnis nya kalau tidak jadi pemimpin bisnisnya akan mandek ãâÿââãâÿââ benar mau dipilih lagi,ãâÿâšâµ jumat agenda ganjar pranowomahfud md kampanye di jawa baratmahfud md temui dan tampung aspirasi kaum difabel perempuanã ganjar mahfud hebat
TXT0504,anggaran apbn ini duit rakyat dipake agenda kampanye dgn tim sukses hadir paraaaaahhhhh,ganjar akan berkampanye di jombang dan nganjuk jawa timur jumat 1212024 salah satu lokasi yang akan didatangi adalah makam gus dur reply kompascom
TXT0505,ganjarmahfud akan mempromosikan investasi dalam energi terbarukan happy new year,kapitalisme neoliberal tidak cocok untuk indonesia kata prabowo antara kalimantan tengah reply azhareakiba
TXT0506,masbowogbran pastinya paling paham bagaimana cara investasi semangat yg bagkitan semangat rakyat utk sejahterain indonesia kita karenahati baikpakbowo,tkn harap desak anies dievaluasi kasihan tni disalahkan reply cnnindonesia
TXT0507,kiki_daliyo ganjar pranowo pak ganjar mampu menjaga dan merawat nilai2 pancasila hebat happy new year,kampanye tanpa cela hanya milik pasangan spesial satu ini ganjar pranowo terbukti mensejahterakan
TXT0508,aksi nyata pasangan capres cawapres ganjar pranowo mahfud md perjuangkan kredit 35 untuk koprasi dan umkm mari bersama sukseskan bisnis lokal nct wish,anies baswedan food estate telah gagal dan cuma tanam singkong reply democrazymedia
TXT0509,analisis tajam rocky gerung ungkap kolaborasi aniesganjar hadapi kecurangan jokowi di pilpres 2024 re oposisicerdas,nah betul kata pak ganjar food estate ko bahkan merusak lingkungan dan ekosistem alam
TXT0510,mantan pimpinan kpk anies capres paling minim risiko korupsi re geloraco,terima kasih karena menyebut penanganan kekerasan seksual dalam pembacaan visi misi yang dihubungkan dengan reformasi kepolisian pak terima kasih juga pak anies menyebut perlindungan perempuanamp anak juga tppo sebab keamanan bukan soal kalau kita lemah nanti ditindas reply mardiasih
TXT0511,ganjarmahfud akan memastikan kolaborasi efektif antara pemerintah dan swasta untuk memajukan riset dan inovasi happy new year,program capres ganjar pranowo ingin setiap desa punya peran penting di ekonomi
TXT0512,program susu gratis tuai kecaman prabowo beberkan bakal impor 15 juta sapi dari india,semua yang kalian khawatirkan kalau pak anies jadi presiden menurut saya tidak akan kejadian ia akan berusaha keras menumbuhkan rasa keadilan dan keamanan menepis semua anggapan buruk padanya yang terjadi saat jadi gubernur kan begitu apalagi ada cak imin sebagai wapresnya reply fajarnugros
TXT0513,i love how pak anies influence other to do positive things respect buat pak ganjar membuktikan dirinya juga menjunjung tinggi demokrasi kalo kubu sebelah melakukan sgala cara agar menang doa gue smoga tuhan yang turun tangan di pemilu kali ini re khairinoona,capres pasangan capres dan cawapres ri no 03 ganjar pranowo mahfud md optimis ekonomi kita bisa maju dengan 7 setiap tahun
TXT0514,ternyata acara desak anies itu sudah di lakukan dari semenjak beliau jadi gubernur dkijd fix ya bukan hnya saat pilpres aja re sylvi4angraini,pak anies mengetahui soal lactose intoleran yang dialami kebanyakan anak indonesia ditambah lagi kalau soal stunting yang dibenerin gizinya iya sejak dalam kandungan bukan pas anaknya sudah sd reply makmumnyajinu
TXT0515,baliho prabowo gibran menutupi icon selama datang kota batam coba tolong di tindak karena ini sudah jelas pelanggaran karena memasang baliho di icon selamat datang kota batam re yurissa_samosir,antusias warga saat berjumpa pak anies baswedan di barus tapanuli tengah sumatera utara rakyat indonesia ãâÿââ²ãâÿââ mengharapkan perubahan untuk 2024 reply putraerlangga95
TXT0516,pak ganjar menyoroti kesejahteraan guru ngaji karena beliau menyadari bahwa guru ngaji mengajarkan anakanak mengaji dengan baik,masih bertanya kenapa kecewa sama prabowo tonton ini buat para senior dan teman seangkatan yang saat ini sedang tersesat hati semoga segera sadar aamiin reply ninacarla07
TXT0517,calon presiden capres nomor urut 1 anies baswedan menanggapi tudingan dirinya tendensius saat debat pilpres 2024 putaran ketiga lantaran kerap saling sindir dengan capres nomor urut 2 prabowo subianto ãââœdi dalam diplomasi internasional kita harus menunjukan posisi dan tidak bisa di dalam diplomasi internasional kita sungkanãââ ujar anies di gorontalo dikutip selasa 912024 capres besutan koalisi perubahan ini pun menegaskan bahwa sekali pun kenal akrab dengan seseorang yang memiliki kepentingan kita tetap berhak untuk menyuarakan pendapat simak berita selengkapnya di re tvonenews,september 2019 anies membawa 5200 anakãâ² yatim piatu dan dhuafa liburan di ragunan dan dufan ancol people as good as this should not be allowed to lose and fight alone ãâÿââãâÿââ reply perempuankujira
TXT0518,program pasangan capres cawapres ganjar pranowo dan mahfud md solusi jitu buat dorong pertumbuhan ekonomi desa,yang aktivis ekologi pasti ada ketidakpercayaan ke ganjar yang aktivis papua pasti ada ketidakpercayaan ke mahfud yang waras demokrasi pasti tidak percaya pol ke prabowo si pelanggar ham dan gibran si dinasti reply veronicakoman
TXT0519,heh itu belinya dari hasil uang pajak rakyat indonesia makasih sama rakyat bukan sama 2 orang yg cuma numpang nama sama kampanye aji mumpung tahu mali sedikit,dari beberapa hari yang lalu jakarta dilanda banjir dan genangan dimana mana namun sepi dari hujatan yang menyalahkan anies nyata para buzzer dan cebong laknat itu dungunya kelewatan ini baru awallihat saja nanti pada puncak nya reply romitsut
TXT0520,5 semua agama di rangkul pak anies kemaren hadir dengan umat non muslim tapi kenapa yang rame dan menjadi pembicaraan hanya kehadiran pak anies di kelompok muslim coba kalian juga melihat fakta ketika pak anies hadir dengan golongan nonis,calon presiden ri no urut 3 ganjar pranowo tegas konstitusi atau aturan dasar negara harus dijaga bersamasama
TXT0521,swasta akan mendapat manfaat dari insentif pajak dan subsidi yang diusulkan oleh ganjarmahfud happy new year,capr3s ganjar telah menciptakan terobosan penting di bidang pendidikan melalui program smk boarding gratis di jateng gandakan kesejahteraan raih kemakmuran berkelanjutan
TXT0522,jokowi di 2019 melontarkan hal yg persis sama dgn yg dilontarkan anies dalam debat kemarin tapi mengapa jokowi reaktif bukan hanya dalam soal pengkhianatan konstitusi dan konfigurasi koalisi bahkan di urusan debat pilpres saja dia masih ikut cawecawe ada apa dengan jokowi mungkin dia kecewa dengan penampilan prabowo sehingga cemas anaknya bisa kalah karena ulahnya apalagi belakangan prabowo semakin menunjukkan sifat aslinya tidak ada yg berubah dengan tabiat prabowo dia purapura lucu untuk menutupi karakter tantrum eksplosifnya yg sulit diterka padahal menurut saya kalah atau menang prabowo kelak tetap akan menggelisahkan jokowi hari ini prabowo bermanismanis kepada jokowi karena dia masih jadi anak buahnya bayangkan perlakuan prabowo kepada jokowi jika kelak prabowo jadi majikan jokowi ngeri mas naudzubillah re islah_bahrawi,pembangunan di wilayah pedesaan dari 21 program unggulan ganjarmahfud akan meratakan kesenjangan pembangunan dlkkpsguxgfthqy1mh5a310ooegxi reply nclaudya0907
TXT0523,bersama wong cilik ganjar pranowo mahfud md wujudkan pemerintahan yang mampu mendengar aspirasi rakyat ganjar mahfud hebat memimpin indonesia,yakin sama beliau sih karena kan pak prabowo paham sama pertahanan negara sejak dulu
TXT0524,jangan sampai tertipu penipu pak pst inget pesan legendnya pak ahok jangan bohongin rakyat cuma karena mau jd gubernur sekarang dia pake lagi utk ambisinya yg lebih besar cukup jakarta aja yg gagal mengambil keputusan yg fatal jangan indonesia ãâÿââƒãââãââãââãâÿââãâÿââƒãâœâœ re naydonuts,sukses tidak hanya milik satu orang tapi kita semua bersama jnk kita sukses bersama dengan capres ganjar pranowo mahfud mdpdi23bd
TXT0525,anis mengkritik pertahanan indonesia dengan maksud mendiskreditkan prabowo tapi secara tidak langsung anis membuka aib kemampuan militer indonesia saya sepakat dgn pak ps keamanan sifatnya rahasia persoalan pertahanan kita terkait soal anggaran amp kemandirian teknologi,yuk kita buat jadi trend topic dukungan kita sangat berarti buat ganjar pranowo dan mahfud md
TXT0526,ganjarmahfud magnet investasi bagi pengembangan industri happy new year,park ahn nis sudah memberi contoh yang baik cara berkampanye yang elegan ãâÿââãâÿââ keren kan abah anies ãââãââ reply muhiqr
TXT0527,hingga akhir 2023 masih dukung ganjar pimpinan ponpes buntet kini balik dukung prabowogibran re oposisicerdas,fokus saya sih memberikan pencerahan bagi semua pemilih di indonesia prabowo itu temperamental dan sulit mengendalikan emosi menurut penelitian 76 dari 204 psikolog menyatakan bahwa prabowo otoriter reply totok0912
TXT0528,jakarta yakin kehangatan keluarga ganjar pranowo akan membawa kehangatan pada pemerintahan nasional ganjar mahfud hebat,pertahanan siber indonesia di bawah ganjarmahfud angkatan cyber dibentuk fokus pada keamanan informasi dan data pengembangan sdm untuk angkatan cyber cc i0mnxed5j66wbsuozygmkt2wjh2kc95f vhmrgboojw2eck9a reply seruanhl
TXT0529,kita ini kurang banget media untuk mencecar pemerintah langsung di dpn muka mereka pak anies cuma mencoba utk mewakili pertanyaan rakyat yg minta pertanggungjawaban pemerintah msh bagus pak anies sabar mngkn klo aku bakal ãâÿââ ãâÿââ ãâÿââãâÿââãâÿââˆ wkwkwkwkkwkwãâÿââ re ellinoyaa,semalam anies dan ganjar loud and clear bicara soal ruu perampasan aset hanya anies yang bicara akan merevisi uu kpk untuk mengembalikan marwah lembaga ini seperti awal2 pembentukannya dulu prabowo sangat normatif dan sama sekali tidak menyentuh dua isu krusial ini pagi gaes ãââ reply dokfun
TXT0530,ganjarmahfud akan membawa semangat persatuan melalui olahraga di seluruh indonesia happy new year,jtxt2he4udanzl8gnicwn5t2zgb4cbz8ho di tiktok ada yang bilang anies mau bangun 40 kota seperti jakarta tapi provinsi cuma 34 ãâÿââ tertawa
TXT0531,calon presiden nomor urut 3 ganjar pranowo mengaku sudah menentukan postur pemerintahan jika terpilih menjadi presiden pada 2024 j re kompascom,yang paling seru di acara locker room timnas di surabaya minggu lalu waktu seorang ibu muda bertanya kritis mengenai gagasan kebijakan aniesmuhaimin menagih konsistensi dengan data dan fakta yang beliau bawa kami team amin sangat mengapresiasi pemilih yang bisa berfikir kritis jangan telan mentahãâ² idegagasan dari calon dan perwakilan kampanyenya dan tentunya diskusi menjadi jauh lebih riuh saat pertanyaan yang dilontarkan sifatnya mendesak dan mendalam ãâÿââƒãâÿââž the paling exciting part of last weekãââs ãââœnational team locker roomãââ event in surabaya came when a young woman asked some critical questions challenging aniesmuhaiminãââs policy proposals and demanding i reconcile those policies with data and facts that she presented we the aniesmuhaimin campaign team strongly appreciate voters who belum think critically letãââs not simply swallow whatever ideaspropositions coming from candidates and their campaign representatives and of course it makes for a much more exciting discussion when the questions are controversial and deep ãâÿââšãâÿââªãâÿââ¼ reply tomlembong
TXT0532,beginilah bahasa kelompok yg penuh kebencian terhadap jokowiapa salah nya prabowo bekerja sama dg pemerintah yg sah sebagai pengabdian terhadap negara,i2ut7by padahal mobil yang menyuplai alkohol ciu kepada pendukung ganjarmahfud itu milik nur azis putra aditama caleg pdip tentang hal ini akan kami bongkar di thread tersendiri tapi intinya mereka ini orang2 sadis yang tega mengorbankan pendukungnya sendiri demi untuk framing terzolimi reply partaisocmed
TXT0533,prabowo adalah menhan terburuk sepanjang sejarah indonesia berdiri anggaran bertambah tapi jebol sama perahu kayu rohingya ini bukan karena pertahanan kita kurang canggih dan kuat2 melainkan karena menhan sibuk ngurusin singkong indonesia hanya menunggu kehancuran kalau dipimpin prabowo re paltiwest,pak kxuoi2b6eoiku2qaqddv9zcprkoe skedar mau memberikan tahu b8tqx9yb7aihcdklhcbzmanyhwhn3helm2fe3a adalah relawan projo yang membela sangat keras ketika panjenengan difitnah dan diserang oleh kubu prabowo di pilpres sebelumnya sekarang dia ditangkap karena mengkritik soal netralitas aparat penyelenggara pemilu dan berjuang untuk demokrasi yang baik buat negeri ini perlu dicatat palti bukan koruptor bukan maling bukan penghina jogja seperti aa bukan pemfitnah cawapres seperti pegawai partai anak panjenengan dan dia juga bukan pelanggar ham yang tangannya pernah berlumuran darah menghilangkan banyak nyawa para aktivis bahkan dia juga bukan teroris trus mengapa langsung ditangkap saat dini hari jam 3 mau nakutnakuti atau bagaimana kebenaran akan selalu menemukan jalannya ãââãââ reply yusuf_dumdum
TXT0534,gw sih ga masalah pajak gw dan pajak banyak orang di luar sana di pake buat ngasih info ke umum biar gak banyak orang tersesat di buat data anies dan ganjar,klan jokowi pemain catur yang memainkan demokrasi
TXT0535,diberi nilai kecil oleh ganjar dan anies prabowo ungkap prestasinya selama jadi menhan re oposisicerdas,ãâÿââãââãâÿââãââãâÿââ jakarta yakin kehangatan keluarga ganjar pranowo akan membawa kehangatan pada pemerintahan nasional ganjar mahfud hebat
TXT0536,tepat kata prabowo jangan menjadi pemimpin yang suka menghasut tidak beretika dan tukang omonomon,anies akan mampu mengimbangi prabowo yang menhan
TXT0537,ganjar vs prabowo di acara paku integritas kpk ganjar dlm memberantas korupsi menjaga independensi kpk transparansi anggaran miskinkan koruptor kirim ke nusakambangan prabowo naikkan gaji pejabat kasih kediaman resmi yg mewah silahkan dinilai ganjar presiden rakyat re ch_chotimah2,analisis tajam rocky gerung ungkap kolaborasi aniesganjar hadapi kecurangan jokowi di pilpres 2024 reply oposisicerdas
TXT0538,basi ngomong penculik saja yang muncul setiap pesta demokrasi pertanyaan kenapa ibu megawati mau menggandeng saat pesta demokrasi 2009 megawati prabowo,dalam setiap langkahnya warga jabar menunjukkan keyakinan mereka pada prabowo sebagai pemimpin yang akan membawa perubahan positif berbuatbaik untukmasyarakat
TXT0539,smntara prabowo malah dgn bangga menguasai tanah hampir 500ribu hektar bahkan stelah dia bicara secara lugas mau ngatasi ketimpangan kemiskinan dan semua jargon2 kenegaraannya yang template slama 3 kali debat dan kbengisan dilanjut oleh para buzzernya dg giring opini mcam ini,merespon pak jokowi yang bawabawa toko kelontong ganjar menjelaskan dengan sangat bagus dan edukatif pak jokowi tanpa tim strategis yang memenangkannya jadi presiden kualitasnya memang jauh menurun reply paltiwest
TXT0540,ian wilson univ murdoch saya sama sekali tak melihat jokowi sebagai seorang demokrat manuver jokowi sbg bagian dari tren antidemokrasi yang dianut banyak politikus indonesia para politikus itu termasuk prabowo yang pernah berharap menggantikan ayah mertuanya soeharto re ccwithsybil,alhamdulillah saat ini abah anies sedang memberikan orasi politik di depan para pendukung dan penjuang amin padang di pelataran parkir gor h agus salim padang walaupun panas terik mereka tidak beranjak insyaallah amin menang ãââãââ reply gilang_ahm31272
